序号,标题/微博内容,情感分析1,情感分析2,原文/评论链接,来源网站,日期,媒体类型,原文作者,信息属性,摘要,信源地域,精准地域,信源级别,行业标签,相似文章数,原创/转发,账号类型,涉及词,评论作者,转发数,评论数,点赞数,粉丝数,阅读数,主页链接,收藏数,
2844,对于上海疫情的相关通知，我一个都信不下去了。#上海疫情# ​​,厌恶,厌恶,http://weibo.com/7716583353/Lt1tZfwLL,新浪微博,2022/5/14 23:38,微博-微博个人号,郝zun,敏感,对于上海疫情的相关通知，我一个都信不下去了。#上海疫情# ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,8,0,无,0,
,中美股市为何分道扬镳？,惊讶,惊讶,https://card.weibo.com/article/m/show/id/2309404782529797554983,微博头条,2022/6/20 20:17,微博-微博个人号,A股俏俏,非敏感, 已经连续N次了，屡试不爽，每次美股大跌，A股都能低开高走，完全没有例外！！ 近期美股为何这么弱？大A为何这么强？刀锋在爱股票APP直播中已分析过多次：中美两国经济处于不同周期。美国经济正在见顶回落，中国正在见底复苏。 由于持续多年的大放水+新冠疫情发钱+俄乌战争推高油价，美国的通胀率迭创新高，,北京,上海市,未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
1046,#成都疫情# 上海那几个坎脑壳的来了成都为啥不隔离！一天乱窜 ​​,悲伤,悲伤,http://weibo.com/3071868345/Ln5zLuBPV,新浪微博,2022/4/5 23:01,微博-微博个人号,董蓉蓉_,敏感,#成都疫情# 上海那几个坎脑壳的来了成都为啥不隔离！一天乱窜 ​​,四川,"四川省,成都市,上海市",未定义,政务,1,原创,普通,,无,0,0,0,244,0,无,0,
3163,#上海6月1日之后购物商场全面恢复线下营业#已阅！希望疫情快快消散 ​​,期待,期待,http://weibo.com/6193808184/Lux8W2DvK,新浪微博,2022/5/24 22:04,微博-微博橙V号,L半颗甜柚柚,非敏感,#上海6月1日之后购物商场全面恢复线下营业#已阅！希望疫情快快消散 ​​,陕西,上海市,中小,其他,1,原创,橙V,,无,0,0,0,1431,0,无,0,
977,救援队高架解救小猫，暖心！#上海疫情##上海解封# http://t.cn/A6abPG6H ​​,喜悦,喜悦,http://weibo.com/6209134113/LznAZiDsx,新浪微博,2022/6/25 18:58,微博-微博橙V号,游戏家装事务所,非敏感,救援队高架解救小猫，暖心！#上海疫情##上海解封# http://t.cn/A6abPG6H ​​ 你不知道的科普的微博视频,天津,上海市,中小,其他,1,原创,橙V,,无,0,0,0,219012,0,无,0,
1039,#上海宣布打赢大上海保卫战#上海战胜疫情实属不易，离不开每个市民的努力。 上海 ​​,期待,期待,http://weibo.com/6461278673/Lzn1Ey4A7,新浪微博,2022/6/25 17:30,微博-微博个人号,象征爱的五芒星,非敏感,#上海宣布打赢大上海保卫战#上海战胜疫情实属不易，离不开每个市民的努力。 上海 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,1,0,无,0,
3784,上海疫情什么时候结束啊[允悲]天天核酸唉 ​​,悲伤,悲伤,http://weibo.com/7758260446/LtGyDmlb0,新浪微博,2022/5/19 8:12,微博-微博个人号,养乐多版层层,敏感,上海疫情什么时候结束啊[允悲]天天核酸唉 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,12,0,无,0,
2410,上海从严落实防控举措 各地驰援抗击疫情 ​​,信任,信任,http://weibo.com/2662422525/LvxLohWHQ,新浪微博,2022/5/31 13:29,微博-微博个人号,起个名是真费劲想半天,非敏感,上海从严落实防控举措 各地驰援抗击疫情 ​​,辽宁,上海市,未定义,政务,2,原创,普通,,无,0,0,0,186,0,无,0,
3949,为什么今年好像一切都没有朝朝着好的方向发展#疫情##上海火灾##杭州冰雹# ​​,悲伤,悲伤,http://weibo.com/6331606832/LjHMA926F,新浪微博,2022/3/14 16:56,微博-微博个人号,雨朵杂货店,敏感,为什么今年好像一切都没有朝朝着好的方向发展#疫情##上海火灾##杭州冰雹# ​​,浙江,"上海市,浙江省,杭州市",未定义,其他,1,原创,普通,,无,0,0,0,4,0,无,0,
902,#上海疾控回应一人阳性整栋转移#这。。。。希望疫情早点结束吧 ​​,悲伤,悲伤,http://weibo.com/1997206427/LsnFUpjqd,新浪微博,2022/5/10 18:18,微博-微博个人号,青的岛边上,敏感,#上海疾控回应一人阳性整栋转移#这。。。。希望疫情早点结束吧 ​​,湖北,上海市,未定义,其他,9,原创,普通,,无,0,0,0,848,0,无,0,
688,#上海疫情#,中性,信任,http://weibo.com/5283838299/Lt97q2e7A,新浪微博,2022/5/15 19:04,微博-微博个人号,用户5283838299,非敏感,#上海疫情#,江苏,上海市,未定义,政务,3,原创,普通,,无,0,0,0,0,0,无,0,
993,上海疫情，让我知道了两件事。一、受苦的永远是普通人二、但凡有点事情，人性的底线真的可以很低。 ​​,厌恶,厌恶,http://weibo.com/2742651797/Ln5B8zzDx,新浪微博,2022/4/5 23:05,微博-微博个人号,Pandy小花姐姐,敏感,上海疫情，让我知道了两件事。一、受苦的永远是普通人二、但凡有点事情，人性的底线真的可以很低。 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,217,0,无,0,
4750,复旦大学艺术人类学与民间文学考研经验分享,信任,信任,https://weibo.com/ttarticle/p/show?id=2309404783096619991099,微博头条,2022/6/22 9:49,微博-微博个人号,经验搬运工,非敏感, 一、定方向、择院校 本人参与了2022全国硕士统考，报考院校为复旦大学，报考专业方向是中国语言文学系的艺术人类学与民间文学。 我认为，择校与定方向应当是整场考研“战斗”中十分关键，甚至具有决定性的一步。复旦大学是全国公认的顶流学府，无论是按照相应指数进行综合性,北京,上海市,未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
4312,#上海回应疫情是否会大规模反弹#笑死 ​​,愤怒,愤怒,http://weibo.com/7212390421/Lw7wSrpQl,新浪微博,2022/6/4 8:33,微博-微博橙V号,奶盖蛋卷,敏感,#上海回应疫情是否会大规模反弹#笑死 ​​,安徽,上海市,中小,政务,2,原创,橙V,,无,0,0,0,11535,0,无,0,
4260,#6月1日零时起上海有序恢复住宅小区出入#疫情快快过去[单身狗][单身狗] ​​,期待,期待,http://weibo.com/7642704216/LvrH5bmRu,新浪微博,2022/5/30 22:02,微博-微博个人号,本喵来自灵溪镇,非敏感,#6月1日零时起上海有序恢复住宅小区出入#疫情快快过去[单身狗][单身狗] ​​,重庆,上海市,未定义,其他,1,原创,普通,,无,0,0,0,2,0,无,0,
4346,#吴凡接受媒体专访#自大的必然结果，上海基层干部的态度被一场疫情揭露的干干净净 上海 ​​,悲伤,悲伤,http://weibo.com/6452843211/LnO0p41Pq,新浪微博,2022/4/10 16:08,微博-微博个人号,王官村支书,敏感,#吴凡接受媒体专访#自大的必然结果，上海基层干部的态度被一场疫情揭露的干干净净 上海 ​​,上海,上海市,未定义,政务,2,原创,普通,,无,0,0,0,130,0,无,0,
1547,#上海宣布打赢大上海保卫战#这座城市疫情什么样子大家都清楚[doge][doge] ​​,厌恶,厌恶,http://weibo.com/7731385432/LzkR5CFAG,新浪微博,2022/6/25 11:59,微博-微博个人号,小林今天比赛了吗,非敏感,#上海宣布打赢大上海保卫战#这座城市疫情什么样子大家都清楚[doge][doge] ​​,广东,上海市,未定义,其他,1,原创,普通,,无,0,0,0,1,0,无,0,
1278,居家记录,期待,期待,https://weibo.com/ttarticle/p/show?id=2309404775244836765863,微博头条,2022/5/31 17:49,微博-微博个人号,文刀鹤,敏感, 昨天“61解封”的新闻铺地，今天早上单位开会，明天就开始复工轮番值班了。近三个月的“休息”就此告一段落了。如果站在三月初居家办公的开始，我真的很难想再回到办公室居然是六月。当初还在为能居家几日沾沾自喜，没想到一再的延长、延长也成心里折磨。从三月底两次的封闭小区，到愚人节开始的全面封闭，也不知,北京,上海市,未定义,其他,3,原创,无,,无,0,0,0,0,0,无,0,
4219,北京、上海等特大型城市疫情防控应该注意什么？梁万年解读,期待,期待,https://weibo.com/ttarticle/p/show?id=2309404763636135493985,微博头条,2022/4/29 17:00,微博-微博个人号,医卫界,非敏感, 29日上午，国务院新闻办公室举行新闻发布会，国家卫生健康委副主任李斌和国家卫生健康委疫情应对处置工作领导小组专家组组长梁万年介绍坚持“动态清零”做好疫情防控工作有关情况，并答记者问。 当前，北京、上海两个特大型城市正在遭受疫情侵袭。面对奥密克戎变异株，特大型城市防控,北京,"上海市,北京市,吉林省",未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
439,防范区，天天抗原，几乎天天核酸，科学依据是什么？#上海疫情# ​​,厌恶,厌恶,http://weibo.com/7424313429/LsoVvFIhh,新浪微博,2022/5/10 21:29,微博-微博个人号,伊人伊丽,敏感,防范区，天天抗原，几乎天天核酸，科学依据是什么？#上海疫情# ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,25,0,无,0,
3409,#闵行疫情#有人知道曙建路那边的小区为什么被封吗 ​​,惊讶,惊讶,http://weibo.com/1820865102/Lj5JHuTZc,新浪微博,2022/3/10 16:05,微博-微博个人号,NKAFUNG黑化但佛系版,敏感,#闵行疫情#有人知道曙建路那边的小区为什么被封吗 ​​,上海,"上海市,闵行区",未定义,政务,1,原创,普通,,无,0,0,0,105,0,无,0,
,#发布唐山打人事件谣言320个微博账号被关闭#好像回到了上海疫情的时候 天天辟谣 ​​,厌恶,厌恶,http://weibo.com/6252386808/LybY6tfE9,新浪微博,2022/6/17 23:31,微博-微博橙V号,太阳和野花·,敏感,#发布唐山打人事件谣言320个微博账号被关闭#好像回到了上海疫情的时候 天天辟谣 ​​,辽宁,"河北省,唐山市,上海市",中小,政务,1,原创,橙V,,无,0,0,0,977,0,无,0,
2666,#上海对因疫情致基本生活困难群众加强救助# 我真的受不了了 ​​,厌恶,厌恶,http://weibo.com/7724599712/LoB9nxQCA,新浪微博,2022/4/15 21:15,微博-微博个人号,最喜欢记录生活啦,敏感,#上海对因疫情致基本生活困难群众加强救助# 我真的受不了了 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,1,0,无,0,
710,太惨了 从好多淘宝卖家不发上海意识到上海疫情确实蛮严重的 ​​,惊讶,惊讶,http://weibo.com/1553758877/LlpA3wfRt,新浪微博,2022/3/25 22:16,微博-微博个人号,什么昵称都不能用到底叫什么好,敏感,太惨了 从好多淘宝卖家不发上海意识到上海疫情确实蛮严重的 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,258,0,无,0,
549,#上海宣布打赢大上海保卫战#[二哈]疫情四个月……被封在单位三个半月了！！ ​​,厌恶,厌恶,http://weibo.com/5249050095/LzucCgNH7,新浪微博,2022/6/26 11:47,微博-微博橙V号,有钱滴兔纸,非敏感,#上海宣布打赢大上海保卫战#[二哈]疫情四个月……被封在单位三个半月了！！ ​​,上海,上海市,中小,其他,1,原创,橙V,,无,0,0,0,150,0,无,0,
1272,#上海 疫情#真的服你了 去死吧你 ​​,愤怒,愤怒,http://weibo.com/7247822907/LibRAon0X,新浪微博,2022/3/4 17:50,微博-微博个人号,·狼嫣环游记·,敏感,#上海 疫情#真的服你了 去死吧你 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,5,0,无,0,
290,#上海疫情# 20天了，只希望京东能正常买东西那么难吗？ ​​,厌恶,厌恶,http://weibo.com/3235466450/Lpn3xA1ns,新浪微博,2022/4/20 23:12,微博-微博个人号,霞想霞思,敏感,#上海疫情# 20天了，只希望京东能正常买东西那么难吗？ ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,92,0,无,0,
4845,#6月1日零时起上海有序恢复住宅小区出入#疫情赶快好起来吧[悲伤][悲伤][悲伤] ​​,悲伤,悲伤,http://weibo.com/5274930718/LvqFvwEOb,新浪微博,2022/5/30 19:26,微博-微博个人号,瞧你小样_,非敏感,#6月1日零时起上海有序恢复住宅小区出入#疫情赶快好起来吧[悲伤][悲伤][悲伤] ​​,湖北,上海市,未定义,房产,7,原创,普通,,无,0,0,0,3,0,无,0,
176,刚排查完上海的旅居史，杭州又开始疫情了。[泪] ​​,悲伤,悲伤,http://weibo.com/3395976390/LimQn2Pyw,新浪微博,2022/3/5 21:47,微博-微博个人号,Arbremalade,敏感,刚排查完上海的旅居史，杭州又开始疫情了。[泪] ​​,浙江,"上海市,浙江省,杭州市",未定义,其他,1,原创,达人,,无,0,0,0,301,0,无,0,
624,#上海疫情# 这次有点严重呀 多个区遭殃 �希望快点好起来 ​​,期待,期待,http://weibo.com/5648909653/Lij1y68a5,新浪微博,2022/3/5 12:04,微博-微博个人号,小郑今年要暴富,敏感,#上海疫情# 这次有点严重呀 多个区遭殃 �希望快点好起来 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,749,0,无,0,
2457,#上海疫情#上海的领导到底在搞什么？半个月了越来越严重是怎么回事？不能学学深圳吗？ ​​,愤怒,愤怒,http://weibo.com/6588168167/LlnkFD1hS,新浪微博,2022/3/25 16:33,微博-微博个人号,浮萍总漂泊,敏感,#上海疫情#上海的领导到底在搞什么？半个月了越来越严重是怎么回事？不能学学深圳吗？ ​​,江苏,上海市,未定义,其他,1,原创,普通,,无,0,0,0,0,0,无,0,
4450,oo上看到一个男的疫情回不了家，从上海游泳回江苏，上岸就被隔离，他可以去参加国家游泳队了 ​​,愤怒,愤怒,http://weibo.com/6718041520/Lkr40jWGH,新浪微博,2022/3/19 12:13,微博-微博个人号,mjn风信子,非敏感,oo上看到一个男的疫情回不了家，从上海游泳回江苏，上岸就被隔离，他可以去参加国家游泳队了 ​​,江苏,上海市,未定义,政务,1,原创,普通,,无,0,0,0,149,0,无,0,
3743,低位启动个股越发强烈,期待,期待,https://weibo.com/ttarticle/p/show?id=2309404775093002961059,微博头条,2022/5/31 7:45,微博-微博个人号,陈栋看市,非敏感,低位启动个股越发强烈 低位启动个股越发强烈 一盘面分析 周一，沪指早盘探底回升，午后发力走高，深成指、创 盘面上看，酿酒、汽车、旅游、电力板块涨幅居前，半导体、化工、军工、教育、建材、食品饮料等板块均走强；煤炭、地产、券商、银行等板块走势疲弱；央企改革、上海自贸,北京,上海市,未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
4519,#上海新增本土死亡1例#只希望疫情快点结束[心] ​​,期待,期待,http://weibo.com/6386037450/LsVMmmwMW,新浪微博,2022/5/14 9:07,微博-微博个人号,小小小辫子呀,敏感,#上海新增本土死亡1例#只希望疫情快点结束[心] ​​,江苏,上海市,未定义,其他,1,原创,普通,,无,0,0,0,577,0,无,0,
896,上海疫情能不能争口气 让我在家办公几天吧,期待,期待,http://weibo.com/7473013276/Lj7XDCHHA,新浪微博,2022/3/10 21:45,微博-微博个人号,一袋好运魔法,敏感,上海疫情能不能争口气 让我在家办公几天吧,上海,上海市,未定义,政务,2,原创,普通,,无,0,0,0,31,0,无,0,
1574,AMD第一季度营收58.87亿美元；iPhone 14 或将延期发布|芯闻速递,中性,信任,https://weibo.com/ttarticle/p/show?id=2309404765764581196101,微博头条,2022/5/5 13:58,微博-微博个人号,伦茨科技,非敏感, 两分钟了解芯片大事 AMD第一季度营收58.87亿美元 AMD公布了该公司的2022财年第一季度财报。报告显示，AMD第一季度营收为58.87亿美元，与上年同期的34.45亿美元相比增长71%，与上一季度的48.26亿美元相比增长22%；净利润为7.86亿美元，与上年同,北京,"台湾省,上海市",未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
